doc_index,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,doc_id,article_id,title,year,source_database,genus_raw,genus_for_stm,mentioned_genera,region_for_stm,subtribe_for_stm,article_region_assignment,article_subtribe_assignment,studied_genera,n_studied_genera,journal,doi
216,0.0038288436304278104,2.0617644650413203e-5,0.013335103163641695,1.727870745626464e-4,6.121283096654226e-4,0.005529959898912647,0.928498748512471,0.014883341969327918,9.911984319871472e-4,0.03212727136435309,216,216,"Genetic variability in Melipona scutellaris from Recôncavo, Bahia, Brazil",2013,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,GENETICS AND MOLECULAR RESEARCH,10.4238/2013.september.10.1
217,0.008289112610993054,5.626741204848063e-4,2.8017185557581073e-4,0.0028466767413727364,0.970447644873252,0.003826030931985102,0.00295484539620765,0.0020999734858994337,0.001015195470861403,0.007677674513367673,217,217,"First karyotype characterization of four species of Partamona (Friese, 1980) (Hymenoptera, Apidae, Meliponinae) in Mato Grosso State, Brazil",1999,Scopus,Partamona,Partamona,Partamona,Neotropical,Meliponina,Neotropical,Meliponina,Partamona,1,CYTOBIOS,
218,6.906147307404249e-4,0.6586397932216578,0.008010841783893724,4.2446482807847823e-4,0.003465403929541378,0.0038622298226704314,2.7577918700738086e-4,0.0091105473786854,0.2868881600918931,0.028632165025831935,218,218,"Isolation, Molecular Identification, and Enzymatic Activity of Microorganisms Associated with the Gut of Stingless Bees Tetragonisca angustula Latreille, 1811",2025,Scopus,Tetragonisca,Tetragonisca,Tetragonisca,Neotropical,Meliponina,Neotropical,Meliponina,Tetragonisca,1,NEOTROPICAL ENTOMOLOGY,10.1007/s13744-025-01342-x
219,0.011269018703190609,0.001550712753640296,0.6176517760300245,0.00274887068091892,5.633384942905465e-4,0.05656444311003312,0.2732825384982261,0.01149501670614522,0.007587975650787125,0.0172863093727431,219,219,Prevalence of begomoviruses in Trigona fuscipennis and Trigona fulviventris visitors of Jatropha curcas,2023,Scopus,Trigona,Trigona,Trigona,Neotropical,Meliponina,Neotropical,Meliponina,Trigona,1,JOURNAL OF APICULTURAL RESEARCH,10.1080/00218839.2020.1756181
220,0.0033277120739324704,3.104295745713764e-6,0.0012124350740634038,8.636754692080972e-5,9.161824025754276e-4,0.007419412448614376,0.9503240504554404,0.002483093520201882,2.2982232084760125e-4,0.033997819861657744,220,220,"Genetic diversity of Melipona mandacaia SMITH 1863 (Hymenoptera, Apidae), an endemic bee species from Brazilian Caatinga, using ISSR",2012,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,PSYCHE (LONDON),10.1155/2012/372138
221,0.1187125079237101,0.1357646459896461,0.07009369177928124,0.008772643953629861,0.10419218964755599,0.009365721465410277,0.008600583988396363,0.15782592386340538,0.3744776445892483,0.012194446799716784,221,221,Effect of low temperature on male meiosis in melipona marginata,1972,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,JOURNAL OF APICULTURAL RESEARCH,10.1080/00218839.1972.11099705
222,0.002695892213713781,0.021033212309355346,0.593973926747036,0.010305035270855417,1.1807856342733341e-4,0.35868471683331593,0.004525462386865729,0.001487700047363975,0.0035343188641125986,0.003641656763954061,222,222,Identification of Potential Medicinal Plant Species in Multiflora Trigona Species Honey from Riau Using a Metabarcoding Approach,2025,Scopus,Trigona,Trigona,Trigona,Neotropical,Meliponina,Neotropical,Meliponina,Trigona,1,TROPICAL JOURNAL OF NATURAL PRODUCT RESEARCH,10.26538/tjnpr/v9i3.39
223,0.004715417049237592,0.0034067703748507073,0.0023179465673300783,0.9747141048355684,8.047579441353376e-4,0.012129795273372785,3.364525572104476e-4,0.0012863748717975587,2.621619294907421e-4,2.6218597006766575e-5,223,223,Complete mitochondrial genome of the stingless bee Lepidotrigona terminata (Hymenoptera: Meliponinae) and phylogenetic analysis,2020,Scopus,Lepidotrigona,Other_rare_genera,Lepidotrigona,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Lepidotrigona,1,MITOCHONDRIAL DNA PART B: RESOURCES,10.1080/23802359.2020.1715298
224,0.02470920783657677,0.003913287107815389,0.9392270944481639,0.0033603926782291805,3.106088985543689e-4,0.00842823494486978,0.009342006563353865,0.005460864159267966,0.004733399488428269,5.149038747402138e-4,224,224,Contrasting patterns of foraging behavior in neotropical stingless bees using pollen and honey metabarcoding,2023,Scopus,Multiple,Multiple,Melipona; Scaptotrigona; Tetragonisca,Neotropical,Meliponina,Neotropical,Meliponina,Melipona; Scaptotrigona; Tetragonisca,3,SCIENTIFIC REPORTS,10.1038/s41598-023-41304-0
225,0.01702911724281376,2.246171018690915e-5,0.004250114444078544,0.0023527193761104397,0.00127120407714516,0.2048205909840681,0.7450036584251081,0.0024356179538580157,3.7373918738923086e-4,0.02244077659924183,225,225,Genetic and morphometric variation in Schwarziana quadripunctata and Schwarziana mourei (Hymenoptera: Apidae: Meliponini),2022,Scopus,Schwarziana,Other_rare_genera,Schwarziana,Neotropical,Meliponina,Neotropical,Meliponina,Schwarziana,1,INSECTES SOCIAUX,10.1007/s00040-022-00878-0
226,0.2731935070869827,0.24083768154935598,0.072952071413008,0.004780370674669128,0.0018677330675191373,0.00518050087755323,0.0020632168021987966,0.003588066032898155,0.3953334828144696,2.033696813446929e-4,226,226,Microbial communities of three sympatric Australian stingless bee species,2014,Scopus,Multiple,Multiple,Austroplebeia; Tetragonula,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Austroplebeia; Tetragonula,2,PLOS ONE,10.1371/journal.pone.0105718
227,0.00394838875896086,4.9293602291158445e-5,0.0027686516294382654,0.0012715303261355076,0.0015912348555721751,0.3436105439589226,0.5028193132777083,0.0020704883596132013,4.365984806093675e-4,0.14143395675074855,227,227,Transferability of microsatellite primers developed for stingless bees to four other species of the genus Melipona,2011,Scopus,Multiple,Multiple,Melipona; Trigona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,GENETICS AND MOLECULAR RESEARCH,10.4238/2011.november.22.11
228,0.002607450735305302,2.1704008596576575e-4,6.856600380947034e-5,0.0011147693051990863,0.9905298029030061,8.012907454521012e-4,7.811110273898016e-4,8.566958326936915e-4,4.1093408937347103e-4,0.0026123392718055546,228,228,"Karyotype characterization of Trigona fulviventris Guérin, 1835 (Hymenoptera, Meliponini) by C banding and fluorochrome staining: Report of a new chromosome number in the genus",2005,Scopus,Trigona,Trigona,Trigona,Neotropical,Meliponina,Neotropical,Meliponina,Trigona,1,GENETICS AND MOLECULAR BIOLOGY,10.1590/s1415-47572005000300009
229,0.0013358923670884909,0.0073597069562605115,0.004810935690163955,4.5306746308528586e-4,2.0649375820963795e-4,0.0018668401457441128,6.111256673461783e-4,0.0012469200204025819,0.9817801712163912,3.288467153080027e-4,229,229,"Hive Transplantation Has Minimal Impact on the Core Gut Microbiome of the Australian Stingless Bee, Tetragonula carbonaria",2023,Scopus,Tetragonula,Tetragonula,Tetragonula,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Tetragonula,1,MICROBIAL ECOLOGY,10.1007/s00248-023-02222-w
230,0.004368332596757063,0.0013501249819115545,0.016800961357218036,0.0013411199341274657,0.005362631365415668,0.01197948095465845,0.14126024421685002,0.5682291712089395,0.006445112461718146,0.24286282092240422,230,230,Origin of males in Melipona subnitida estimated from data of an isozymic polymorphic system,1976,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,GENETICA,10.1007/bf00055470
231,0.007100348610619217,0.01100573523671761,0.0066721391853088695,0.010709827904534458,3.1939860254501424e-4,0.0036535007989452017,0.007905286614805378,0.9478770054407508,0.0024916270394668445,0.002265130566306476,231,231,Evidences that genetically determined melipona queens can become workers.,1966,Scopus,Melipona,Melipona,Melipona,Unassigned,Unassigned,No region assigned,No subtribe assigned,NA,0,GENETICS,
232,0.4299277148646763,3.1816586009468306e-4,0.004161235891666506,6.583235798003394e-4,0.007878690929745986,0.042960753432737656,0.4352366046118101,0.00778879753921526,0.0029170640019516936,0.06815264928830152,232,232,"Phylogeography and historical demography of the neotropical stingless bee Melipona quadrifasciata (Hymenoptera, Apidae): Incongruence between morphology and mitochondrial DNA",2010,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,APIDOLOGIE,10.1051/apido/2010001
233,0.0068983224888115495,2.0707970289204078e-4,0.04007079046450939,0.19719098899155219,1.9857763182916366e-4,0.1528504796832573,0.5966743241869561,0.0034100304121449576,4.7376927285751173e-4,0.002025637165190043,233,233,Genetic structure of the commercial stingless bee Heterotrigona itama (Apidae: Meliponini) in Thailand,2024,Scopus,Heterotrigona,Heterotrigona,Heterotrigona,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Heterotrigona,1,PLOS ONE,10.1371/journal.pone.0312386
234,0.02057587875101977,2.1035065598492215e-5,0.0071843432853394024,0.003578342396436699,9.251677306117948e-4,0.07598614308017046,0.8608770239024464,0.01948510665905505,5.872080941492685e-4,0.01077975103517304,234,234,Morphometric and genetic analyses show differentiation of the widely distributed stingless bee Nannotrigona perilampoides (Hymenoptera: Meliponini) across geographic regions in Mexico,2022,Scopus,Nannotrigona,Other_rare_genera,Nannotrigona,Neotropical,Meliponina,Neotropical,Meliponina,Nannotrigona,1,JOURNAL OF APICULTURAL RESEARCH,10.1080/00218839.2022.2093576
235,0.1256168673942287,0.6661690092841562,0.042041659237684166,0.015712790809128338,0.005894871510308417,0.12113700911656612,0.00266268069053641,0.005690215920690692,0.00820254237053682,0.006872353666164449,235,235,"New Penicillium and Talaromyces species from honey, pollen and nests of stingless bees",2018,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,"ANTONIE VAN LEEUWENHOEK, INTERNATIONAL JOURNAL OF GENERAL AND MOLECULAR MICROBIOLOGY",10.1007/s10482-018-1081-1
236,0.003420980032190416,6.806147815920392e-5,0.003113652350156847,3.5315408036793323e-4,0.0027040985866468785,0.06675623509175509,0.6015474609771503,0.004796999889094838,8.976119809160533e-4,0.3163417455335626,236,236,"RAPD polymorphism in Tetragonisca angustula (Hymenoptera; Meliponinae, Trigonini) populations",2006,Scopus,Tetragonisca,Tetragonisca,Tetragonisca,Neotropical,Meliponina,Neotropical,Meliponina,Tetragonisca,1,SOCIOBIOLOGY,
237,9.1750656808533e-4,0.8183781988228205,0.0023658606569237507,0.17252015475878507,5.709903530953112e-4,0.003278113722632247,6.321690683327763e-6,6.246665526486451e-4,0.0013116438196701134,2.654305465573891e-5,237,237,Characterisation of probiotic potential and whole genome analysis of lactic acid bacteria isolated from Tetragonula Laeviceps and Heterotrigona Itama bee bread,2025,Scopus,Multiple,Multiple,Heterotrigona; Tetragonula,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Heterotrigona; Tetragonula,2,"ANTONIE VAN LEEUWENHOEK, INTERNATIONAL JOURNAL OF GENERAL AND MOLECULAR MICROBIOLOGY",10.1007/s10482-025-02191-9
238,0.1527553727606085,0.0010381037551749116,0.002607614296886887,0.7567636915091435,0.028720060659863326,0.04836127422230303,0.0039546087462175705,0.005109318375034763,3.8720162143686876e-4,3.027540533308361e-4,238,238,"Preliminary characterization of mitochondrial genome of Melipona scutellaris, a Brazilian stingless bee",2014,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,BIOMED RESEARCH INTERNATIONAL,10.1155/2014/927546
239,0.009624312941810929,0.0023735092103350907,0.0033940277658631494,0.21526411205500387,0.051126964547600705,0.6890293825697849,0.009761754131792087,0.003050065443301508,9.31781328611512e-4,0.015444090005896693,239,239,"Mitochondrial and nuclear DNA characterization in the Melipona species (hymenoptera, meliponini) by RFLP analysis",2002,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,HEREDITAS,10.1034/j.1601-5223.2002.01685.x
240,0.003222037216998636,0.0019398440229358728,0.005007741732199513,0.00982279672834356,0.0018001206521497048,0.059393322885374224,0.012991127789914654,0.8656999918199552,0.0028353924829498897,0.0372876246691789,240,240,"Analysis of the intercaste transcriptional profile of Melipona scutellaris latreille, 1811 (hymenoptera, apidae, meliponini) by mRNA differential display",2009,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,BIOLOGICAL RESEARCH,10.4067/s0716-97602009000100011
241,0.006963058706483058,2.855576981326167e-4,1.6456295009005168e-4,0.0018402298818394171,0.9812152624732934,0.0015634006174206805,0.002133209482501543,0.0015204131923225181,7.007959025577024e-4,0.00361350909535919,241,241,"Karyotypic description of the stingless bee Oxytrigona cf. flaveola (Hymenoptera, Apidae, Meliponina) of a colony from Tangará da Serra, Mato Grosso state, Brazil",2010,Scopus,Oxytrigona,Other_rare_genera,Oxytrigona,Neotropical,Meliponina,Neotropical,Meliponina,Oxytrigona,1,GENETICS AND MOLECULAR BIOLOGY,10.1590/s1415-47572010000300020
242,0.006954262119152067,0.026615628737192632,0.8295728368814096,0.043258075906445696,5.21504423069735e-4,0.07876343878540257,0.004500330728418317,0.00449164184053773,0.003674477215855133,0.0016478033625160027,242,242,The virome of an endangered stingless bee suffering from annual mortality in Southern Brazil,2019,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,JOURNAL OF GENERAL VIROLOGY,10.1099/jgv.0.001273
243,8.430011241269919e-4,0.9746405807044519,0.004560148706505531,0.002198585165736478,0.003676897178551479,0.002667133329399983,3.8589156176116106e-5,0.0031727382268508836,0.005827097513027449,0.002375228895173082,243,243,Further evidences of an emerging stingless bee-yeast symbiosis,2023,Scopus,Multiple,Multiple,Melipona; Partamona; Scaptotrigona; Tetragona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona; Partamona; Scaptotrigona; Tetragona,4,FRONTIERS IN MICROBIOLOGY,10.3389/fmicb.2023.1221724
244,0.022626775785168897,1.2668051629806656e-4,0.004878104597587533,0.001925042877110121,0.0037276964224057635,0.004831564079333034,0.23987193864344838,0.6993557504401021,0.002956505396478601,0.01969994124206759,244,244,"Prediction of social structure and genetic relatedness in colonies of the facultative polygynous stingless bee Melipona bicolor (Hymenoptera, Apidae)",2011,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,GENETICS AND MOLECULAR BIOLOGY,10.1590/s1415-47572011005000008
245,0.0014975728909260768,0.7497378365855882,0.2261573001085666,0.005370974785159425,3.9611021372942754e-05,0.009859854951931082,2.6880739018412256e-4,9.719878190951324e-4,0.005802332754423279,2.937216927522951e-4,245,245,Bacterial Community in Apis cerana and Heterotrigona itama Honey Using a Metabarcoding Approach,2026,Scopus,Heterotrigona,Heterotrigona,Heterotrigona,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Heterotrigona,1,HAYATI JOURNAL OF BIOSCIENCES,10.4308/hjb.33.2.310-320
246,0.07390982897181196,0.0012717677565408398,0.001940002896940213,0.9103727190323292,0.0020892639686669783,0.007615162061442898,0.0011267048256982373,0.0014151007597428965,2.4826046844532977e-4,1.1189258380799216e-5,246,246,"Rapid evolution, rearrangements and whole mitogenome duplication in the Australian stingless bees Tetragonula (Hymenoptera: Apidae): A steppingstone towards understanding mitochondrial function and evolution",2023,Scopus,Tetragonula,Tetragonula,Tetragonula,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Tetragonula,1,INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES,10.1016/j.ijbiomac.2023.124568
247,0.004729035260920389,3.727537483093302e-5,0.002556300267296379,7.640914271247912e-4,0.001705374905133828,0.007122630011826226,0.5057394146060297,0.4081610210177386,0.0011037962589129033,0.06808106087018644,247,247,Genetic structure of nest aggregations and drone congregations of the southeast Asian stingless bee Trigona collina,2004,Scopus,Multiple,Multiple,Scaptotrigona; Trigona,Neotropical,Meliponina,Neotropical,Meliponina,Trigona,1,MOLECULAR ECOLOGY,10.1111/j.1365-294x.2004.02194.x
248,0.0025447985425781226,9.237682206119352e-4,0.0030146079195551502,0.002522022133391386,0.0021568448823910376,0.0020471616039757436,0.006717198526193095,0.968676150432901,0.002771907261112292,0.00862554047728989,248,248,"Differentially displayed expressed sequence tags in Melipona scutellaris (Hymenoptera, Apidae, Meliponini) development",2006,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,ANAIS DA ACADEMIA BRASILEIRA DE CIENCIAS,10.1590/s0001-37652006000100008
249,0.005999223109246961,4.515198479588957e-5,0.003257364910199806,3.005261660470585e-4,0.004492361946694159,0.024209093135744413,0.7788497061890632,0.008321077976622999,0.0011661888549195888,0.17335930572666608,249,249,"Isolation and characterization of microsatellites from Scaptotrigona xanthotricha (Apidae, Meliponini): A stingless bee in the Brazilian Atlantic rainforest",2012,Scopus,Scaptotrigona,Scaptotrigona,Scaptotrigona,Neotropical,Meliponina,Neotropical,Meliponina,Scaptotrigona,1,APIDOLOGIE,10.1007/s13592-011-0109-6
250,0.005616553740585359,0.005658662615693769,0.7444507044259444,0.003513074311223567,3.9943870343023705e-5,0.08637321200068541,0.13739542579828556,0.0030957163072792113,0.007481006739956151,0.006375700190003498,250,250,Metabarcoding in diet assessment of heterotrigona itama based on trnl marker towards domestication program,2021,Scopus,Heterotrigona,Heterotrigona,Heterotrigona,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Heterotrigona,1,INSECTS,10.3390/insects12030205
251,0.0029530039158826653,0.8614601403895763,0.01048286633821924,0.008116629320822837,0.01361622609471089,0.052473254228145125,6.782613704832228e-4,0.004161792983365411,0.005404232770905478,0.040653592587889004,251,251,"Starmerella meliponinorum sp. nov., a novel ascomycetous yeast species associated with stingless bees",2003,Scopus,Multiple,Multiple,Melipona; Scaptotrigona; Tetragonisca; Trigona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona; Scaptotrigona; Tetragonisca; Trigona,4,INTERNATIONAL JOURNAL OF SYSTEMATIC AND EVOLUTIONARY MICROBIOLOGY,10.1099/ijs.0.02262-0
252,0.11168207399122945,0.00999744259432246,0.4792084362625387,0.003651816294965418,3.289946039369081e-4,0.10507239279474391,0.09104265439477298,0.0018355444421596311,0.1949121971582593,0.0022684474630711147,252,252,Biomonitoring via DNA metabarcoding and light microscopy of bee pollen in rainforest transformation landscapes of Sumatra,2022,Scopus,Tetragonula,Tetragonula,Tetragonula,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Tetragonula,1,BMC ECOLOGY AND EVOLUTION,10.1186/s12862-022-02004-x
